gps_seconds[s],file_name,latitude[deg],longitude[deg],altitude_ellipsoidal[m],roll[deg],pitch[deg],heading[deg],projectedX[m],projectedY[m],projectedZ[m]
1314971663.46739,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007119_Lane2.jpg,52.2156264,0.9222737,120.383,3.67322,-38.93328,-93.8231,599729.516,261512.579,75.125
1314971663.59737,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007120_Lane2.jpg,52.2156256,0.9223174,120.392,3.67317,-38.99882,-93.99484,599732.505,261512.604,75.133
1314971663.72740,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007121_Lane2.jpg,52.2156248,0.9223611,120.406,3.67254,-38.97102,-94.15965,599735.497,261512.638,75.148
1314971663.85743,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007122_Lane2.jpg,52.2156241,0.9224049,120.421,3.78409,-38.99734,-94.38202,599738.487,261512.683,75.163
1314971663.98745,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007123_Lane2.jpg,52.2156235,0.9224486,120.439,3.78706,-38.90933,-94.52157,599741.478,261512.736,75.181
1314971664.11752,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007124_Lane2.jpg,52.2156229,0.9224924,120.45,3.73743,-38.95189,-94.61283,599744.47,261512.795,75.192
1314971664.24753,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007125_Lane2.jpg,52.2156224,0.9225361,120.459,3.68028,-39.08188,-94.68925,599747.46,261512.859,75.201
1314971664.37757,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007126_Lane2.jpg,52.215622,0.9225799,120.475,3.61658,-38.99461,-94.765,599750.453,261512.929,75.217
1314971664.50761,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007127_Lane2.jpg,52.2156216,0.9226237,120.49,3.69126,-38.9723,-94.93808,599753.445,261513.008,75.233
1314971664.63763,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007128_Lane2.jpg,52.2156213,0.9226675,120.503,3.70414,-38.95143,-95.058,599756.438,261513.094,75.246
1314971664.76770,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007129_Lane2.jpg,52.215621,0.9227113,120.514,3.64965,-39.00642,-95.14678,599759.431,261513.182,75.256
1314971664.89776,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007130_Lane2.jpg,52.2156208,0.9227551,120.532,3.53831,-38.90724,-95.20355,599762.427,261513.277,75.274
1314971665.02792,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007131_Lane2.jpg,52.2156206,0.922799,120.543,3.43396,-38.9975,-95.28244,599765.425,261513.379,75.285
1314971665.15774,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007132_Lane2.jpg,52.2156205,0.9228428,120.552,3.31706,-38.84432,-95.3315,599768.415,261513.486,75.295
1314971665.28775,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007133_Lane2.jpg,52.2156204,0.9228866,120.558,3.19673,-38.85386,-95.399,599771.407,261513.6,75.301
1314971665.41781,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007134_Lane2.jpg,52.2156204,0.9229304,120.566,3.08268,-39.00942,-95.48491,599774.399,261513.721,75.308
1314971665.54783,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007135_Lane2.jpg,52.2156205,0.9229742,120.582,3.04211,-39.00645,-95.60152,599777.391,261513.852,75.325
1314971665.67785,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007136_Lane2.jpg,52.2156206,0.923018,120.598,2.98081,-38.9907,-95.69919,599780.383,261513.989,75.341
1314971665.80788,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007137_Lane2.jpg,52.2156209,0.9230619,120.615,2.97111,-38.75723,-95.81669,599783.377,261514.135,75.357
1314971665.93792,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007138_Lane2.jpg,52.2156212,0.9231057,120.617,3.00471,-39.01841,-95.96973,599786.367,261514.289,75.36
1314971666.06799,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007139_Lane2.jpg,52.2156215,0.9231495,120.627,2.77149,-38.95696,-95.96337,599789.359,261514.446,75.369
1314971666.19800,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007140_Lane2.jpg,52.2156219,0.9231933,120.639,2.84927,-38.81583,-96.15351,599792.351,261514.612,75.381
1314971666.32800,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007141_Lane2.jpg,52.2156224,0.9232371,120.648,2.74173,-38.88343,-96.19926,599795.34,261514.785,75.39
1314971666.45807,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007142_Lane2.jpg,52.2156229,0.923281,120.656,2.71841,-38.94868,-96.29158,599798.331,261514.965,75.399
1314971666.58806,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007143_Lane2.jpg,52.2156235,0.9233247,120.662,2.70585,-39.0791,-96.36586,599801.319,261515.15,75.405
1314971666.71813,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007144_Lane2.jpg,52.2156241,0.9233686,120.676,2.62334,-38.69444,-96.41095,599804.312,261515.341,75.419
1314971666.84817,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007145_Lane2.jpg,52.2156248,0.9234124,120.678,2.62135,-38.79386,-96.46499,599807.301,261515.537,75.421
1314971666.97818,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007146_Lane2.jpg,52.2156255,0.9234562,120.678,2.50328,-38.91494,-96.44757,599810.287,261515.734,75.421
1314971667.10819,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007147_Lane2.jpg,52.2156262,0.9235,120.684,2.41498,-39.01956,-96.45644,599813.274,261515.934,75.427
1314971667.23827,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007148_Lane2.jpg,52.2156269,0.9235438,120.7,2.25299,-38.821,-96.40661,599816.267,261516.137,75.444
1314971667.36829,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007149_Lane2.jpg,52.2156277,0.9235876,120.705,2.29863,-38.83677,-96.46671,599819.256,261516.345,75.448
1314971667.49827,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007150_Lane2.jpg,52.2156285,0.9236314,120.703,2.32809,-38.96112,-96.4944,599822.241,261516.555,75.447
1314971667.62835,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007151_Lane2.jpg,52.2156293,0.9236752,120.712,2.28653,-38.80843,-96.49557,599825.232,261516.765,75.455
1314971667.75834,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007152_Lane2.jpg,52.2156301,0.9237191,120.72,2.24134,-38.7558,-96.49125,599828.221,261516.976,75.463
1314971667.88836,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007153_Lane2.jpg,52.215631,0.9237629,120.723,2.23309,-38.72566,-96.524,599831.21,261517.189,75.466
1314971668.01861,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007154_Lane2.jpg,52.2156318,0.9238068,120.719,2.23797,-38.70274,-96.52969,599834.203,261517.404,75.463
1314971668.14842,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007155_Lane2.jpg,52.2156326,0.9238505,120.713,2.21645,-38.95806,-96.5538,599837.184,261517.617,75.457
1314971668.27849,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007156_Lane2.jpg,52.2156335,0.9238943,120.721,2.05891,-38.8697,-96.47639,599840.174,261517.832,75.465
1314971668.40848,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007157_Lane2.jpg,52.2156343,0.9239381,120.733,2.02399,-38.60893,-96.47999,599843.164,261518.049,75.476
1314971668.53855,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007158_Lane2.jpg,52.2156352,0.9239819,120.728,2.10748,-38.92931,-96.56079,599846.151,261518.269,75.472
1314971668.66865,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007159_Lane2.jpg,52.2156362,0.9240258,120.731,2.14248,-38.81205,-96.58635,599849.142,261518.492,75.474
1314971668.79860,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007160_Lane2.jpg,52.2156371,0.9240696,120.732,2.17191,-38.67855,-96.62778,599852.13,261518.714,75.476
1314971668.92865,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007161_Lane2.jpg,52.215638,0.9241134,120.73,2.28661,-38.79769,-96.70278,599855.119,261518.938,75.474
1314971669.05866,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007162_Lane2.jpg,52.2156389,0.9241572,120.732,2.15023,-38.60045,-96.58425,599858.11,261519.16,75.476
1314971669.18867,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007163_Lane2.jpg,52.2156398,0.9242011,120.725,2.05203,-38.70677,-96.51814,599861.098,261519.38,75.469
1314971669.31871,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007164_Lane2.jpg,52.2156407,0.9242449,120.721,2.03159,-38.71028,-96.47515,599864.088,261519.601,75.465
1314971669.44873,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007165_Lane2.jpg,52.2156416,0.9242887,120.72,2.00264,-38.5996,-96.42127,599867.079,261519.82,75.464
1314971669.57876,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007166_Lane2.jpg,52.2156425,0.9243326,120.712,2.13494,-38.626,-96.48918,599870.069,261520.04,75.456
1314971669.70878,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007167_Lane2.jpg,52.2156434,0.9243764,120.7,2.32822,-38.79553,-96.5451,599873.057,261520.261,75.445
1314971669.83883,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007168_Lane2.jpg,52.2156442,0.9244202,120.699,2.40449,-38.76902,-96.56781,599876.049,261520.478,75.443
1314971669.96899,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007169_Lane2.jpg,52.2156451,0.9244641,120.7,2.44779,-38.59716,-96.56713,599879.044,261520.693,75.445
1314971670.09895,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007170_Lane2.jpg,52.2156459,0.924508,120.696,2.43632,-38.61912,-96.56533,599882.033,261520.905,75.44
1314971670.22896,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007171_Lane2.jpg,52.2156467,0.9245518,120.687,2.27093,-38.77775,-96.44669,599885.023,261521.114,75.431
1314971670.35891,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007172_Lane2.jpg,52.2156475,0.9245956,120.682,2.16598,-38.77978,-96.39388,599888.013,261521.321,75.426
1314971670.48895,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007173_Lane2.jpg,52.2156483,0.9246395,120.681,2.13635,-38.59724,-96.40001,599891.008,261521.531,75.425
1314971670.61904,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007174_Lane2.jpg,52.2156491,0.9246834,120.674,2.29916,-38.60363,-96.445,599894.003,261521.746,75.419
1314971670.74905,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007175_Lane2.jpg,52.2156499,0.9247273,120.666,2.22745,-38.64241,-96.40433,599896.998,261521.956,75.411
1314971670.87909,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007176_Lane2.jpg,52.2156507,0.9247713,120.658,2.10512,-38.82069,-96.35279,599899.994,261522.165,75.403
1314971671.00917,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007177_Lane2.jpg,52.2156515,0.9248153,120.657,2.10152,-38.85733,-96.35567,599902.996,261522.374,75.402
1314971671.13915,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007178_Lane2.jpg,52.2156523,0.9248592,120.657,2.13072,-38.72611,-96.38,599905.996,261522.587,75.402
1314971671.26923,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007179_Lane2.jpg,52.2156531,0.9249033,120.656,2.17559,-38.5451,-96.41121,599909.003,261522.8,75.401
1314971671.39921,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007180_Lane2.jpg,52.215654,0.9249474,120.645,2.15007,-38.76641,-96.39143,599912.008,261523.012,75.39
1314971671.52921,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007181_Lane2.jpg,52.2156548,0.9249914,120.633,2.20348,-38.83079,-96.4481,599915.015,261523.225,75.378
1314971671.65925,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007182_Lane2.jpg,52.2156556,0.9250356,120.632,2.17875,-38.37893,-96.39944,599918.029,261523.439,75.377
1314971671.78927,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007183_Lane2.jpg,52.2156564,0.9250797,120.615,1.98534,-38.836,-96.3164,599921.038,261523.647,75.36
1314971671.91929,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007184_Lane2.jpg,52.2156572,0.9251239,120.613,1.90727,-38.90681,-96.33204,599924.052,261523.858,75.358
1314971672.04932,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007185_Lane2.jpg,52.2156581,0.9251682,120.619,2.02555,-38.46959,-96.39575,599927.075,261524.076,75.364
1314971672.17936,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007186_Lane2.jpg,52.2156589,0.9252125,120.604,2.13235,-38.44959,-96.50054,599930.094,261524.297,75.349
1314971672.30939,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007187_Lane2.jpg,52.2156598,0.9252567,120.582,2.13804,-38.77692,-96.54911,599933.112,261524.517,75.327
1314971672.43945,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007188_Lane2.jpg,52.2156607,0.9253011,120.577,2.05759,-38.75974,-96.57486,599936.138,261524.737,75.322
1314971672.56954,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007189_Lane2.jpg,52.2156616,0.9253455,120.576,1.95957,-38.51331,-96.54956,599939.169,261524.959,75.321
1314971672.69955,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007190_Lane2.jpg,52.2156625,0.92539,120.565,1.93942,-38.38454,-96.56538,599942.198,261525.186,75.311
1314971672.82956,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007191_Lane2.jpg,52.2156635,0.9254344,120.543,1.93504,-38.60786,-96.59663,599945.228,261525.415,75.288
1314971672.95959,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007192_Lane2.jpg,52.2156645,0.9254788,120.524,1.99346,-38.68058,-96.67362,599948.26,261525.647,75.27
1314971673.08960,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007193_Lane2.jpg,52.2156655,0.9255233,120.512,2.07672,-38.65974,-96.76187,599951.295,261525.882,75.258
1314971673.21966,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007194_Lane2.jpg,52.2156665,0.9255679,120.508,2.03697,-38.40243,-96.75492,599954.335,261526.118,75.253
1314971673.34965,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007195_Lane2.jpg,52.2156675,0.9256125,120.495,2.06337,-38.42095,-96.8201,599957.374,261526.356,75.24
1314971673.47968,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007196_Lane2.jpg,52.2156686,0.925657,120.474,2.16469,-38.85322,-96.93614,599960.413,261526.597,75.22
1314971673.60968,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007197_Lane2.jpg,52.2156697,0.9257017,120.467,2.09644,-38.75258,-96.9249,599963.459,261526.838,75.213
1314971673.73973,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007198_Lane2.jpg,52.2156707,0.9257465,120.464,2.03601,-38.14256,-96.91602,599966.512,261527.082,75.209
1314971673.86982,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007199_Lane2.jpg,52.2156719,0.9257912,120.435,2.1246,-38.34986,-96.98926,599969.561,261527.33,75.181
1314971673.99981,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007200_Lane2.jpg,52.215673,0.9258359,120.405,2.13359,-38.72675,-97.03421,599972.607,261527.577,75.151
1314971674.12986,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007201_Lane2.jpg,52.2156741,0.9258806,120.395,2.00219,-38.57873,-96.98322,599975.661,261527.823,75.141
1314971674.25983,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007202_Lane2.jpg,52.2156752,0.9259255,120.389,1.96974,-38.44371,-97.00763,599978.716,261528.073,75.135
1314971674.38988,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007203_Lane2.jpg,52.2156764,0.9259703,120.374,2.03864,-38.55489,-97.07901,599981.772,261528.327,75.12
1314971674.51990,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007204_Lane2.jpg,52.2156776,0.9260151,120.358,2.06693,-38.60395,-97.10392,599984.831,261528.583,75.104
1314971674.64994,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007205_Lane2.jpg,52.2156788,0.9260601,120.342,2.11342,-38.45865,-97.15905,599987.894,261528.841,75.088
1314971674.77999,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007206_Lane2.jpg,52.21568,0.926105,120.324,2.27079,-38.35445,-97.27788,599990.96,261529.102,75.07
1314971674.91002,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007207_Lane2.jpg,52.2156812,0.92615,120.3,2.22069,-38.44555,-97.28148,599994.025,261529.362,75.046
1314971675.04024,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007208_Lane2.jpg,52.2156824,0.9261951,120.277,2.07666,-38.48059,-97.23764,599997.098,261529.621,75.024
1314971675.17012,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007209_Lane2.jpg,52.2156836,0.9262401,120.262,1.84784,-38.27333,-97.13143,600000.168,261529.878,75.009
1314971675.30013,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007210_Lane2.jpg,52.2156849,0.9262852,120.238,1.80838,-38.4763,-97.14962,600003.24,261530.141,74.984
1314971675.43019,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007211_Lane2.jpg,52.2156862,0.9263303,120.215,1.95931,-38.56114,-97.27568,600006.317,261530.411,74.962
1314971675.56041,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007212_Lane2.jpg,52.2156875,0.9263755,120.194,1.9973,-38.48245,-97.3258,600009.4,261530.683,74.94
1314971675.69022,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007213_Lane2.jpg,52.2156889,0.9264207,120.177,2.05071,-38.2278,-97.38253,600012.477,261530.957,74.924
1314971675.82024,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007214_Lane2.jpg,52.2156902,0.9264658,120.154,2.08898,-38.66679,-97.43034,600015.558,261531.232,74.901
1314971675.95022,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007215_Lane2.jpg,52.2156916,0.9265111,120.145,2.12607,-38.47993,-97.46606,600018.645,261531.508,74.892
1314971676.08029,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007216_Lane2.jpg,52.2156929,0.9265565,120.127,2.21013,-38.4188,-97.51477,600021.735,261531.786,74.873
1314971676.21031,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007217_Lane2.jpg,52.2156943,0.9266018,120.101,2.32641,-38.5838,-97.60793,600024.824,261532.066,74.848
1314971676.34034,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007218_Lane2.jpg,52.2156957,0.9266472,120.088,2.32413,-38.19031,-97.575,600027.922,261532.346,74.835
1314971676.46537,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007219_Lane2.jpg,52.2156971,0.9266909,120.059,2.38889,-38.43923,-97.6754,600030.898,261532.615,74.806
1314971676.59542,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007220_Lane2.jpg,52.2156984,0.9267364,120.032,2.23835,-38.39066,-97.57614,600033.997,261532.894,74.779
1314971676.72543,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007221_Lane2.jpg,52.2156998,0.9267819,120.01,2.14764,-38.26454,-97.48936,600037.099,261533.171,74.757
1314971676.85049,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007222_Lane2.jpg,52.2157011,0.9268257,119.986,2.17322,-38.23612,-97.51427,600040.083,261533.44,74.733
1314971676.98051,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007223_Lane2.jpg,52.2157026,0.9268712,119.955,2.30516,-38.12467,-97.56983,600043.187,261533.723,74.702
1314971677.10555,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007224_Lane2.jpg,52.2157039,0.9269148,119.913,2.42616,-38.67815,-97.64331,600046.162,261533.993,74.66
1314971677.23560,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007225_Lane2.jpg,52.2157053,0.9269604,119.902,2.40258,-38.32832,-97.62972,600049.266,261534.271,74.649
1314971677.36558,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007226_Lane2.jpg,52.2157066,0.9270059,119.893,2.20047,-37.96189,-97.44871,600052.371,261534.548,74.64
1314971677.49573,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007227_Lane2.jpg,52.215708,0.9270514,119.866,2.09297,-38.0405,-97.36319,600055.47,261534.822,74.613
1314971677.62066,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007228_Lane2.jpg,52.2157093,0.927095,119.825,2.38599,-38.64124,-97.58048,600058.441,261535.089,74.572
1314971677.75065,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007229_Lane2.jpg,52.2157106,0.9271404,119.805,2.38914,-38.32159,-97.48502,600061.535,261535.366,74.552
1314971677.88071,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007230_Lane2.jpg,52.215712,0.9271857,119.784,2.3165,-38.17618,-97.44279,600064.629,261535.637,74.531
1314971678.01090,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007231_Lane2.jpg,52.2157133,0.9272311,119.76,2.24977,-38.12891,-97.49348,600067.721,261535.906,74.508
1314971678.14080,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007232_Lane2.jpg,52.2157146,0.9272763,119.732,2.26055,-38.17238,-97.4981,600070.804,261536.18,74.48
1314971678.27082,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007233_Lane2.jpg,52.215716,0.9273216,119.699,2.32515,-38.34752,-97.56361,600073.887,261536.457,74.447
1314971678.40082,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007234_Lane2.jpg,52.2157173,0.9273668,119.676,2.32639,-38.14168,-97.59749,600076.971,261536.733,74.424
1314971678.53086,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007235_Lane2.jpg,52.2157187,0.927412,119.648,2.30867,-38.14202,-97.61778,600080.053,261537.01,74.396
1314971678.66089,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007236_Lane2.jpg,52.2157201,0.9274571,119.617,2.28852,-38.25544,-97.6564,600083.13,261537.288,74.364
1314971678.79090,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007237_Lane2.jpg,52.2157215,0.9275023,119.592,2.27752,-38.08069,-97.65761,600086.207,261537.569,74.34
1314971678.92093,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007238_Lane2.jpg,52.2157229,0.9275474,119.562,2.3083,-37.99352,-97.71443,600089.283,261537.852,74.31
1314971679.05100,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007239_Lane2.jpg,52.2157243,0.9275925,119.522,2.28807,-38.22078,-97.72378,600092.354,261538.136,74.27
1314971679.18112,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007240_Lane2.jpg,52.2157258,0.9276376,119.493,2.15454,-38.0799,-97.68934,600095.427,261538.418,74.241
1314971679.31103,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007241_Lane2.jpg,52.2157272,0.9276826,119.463,2.16066,-38.10727,-97.6943,600098.493,261538.703,74.211
1314971679.44110,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007242_Lane2.jpg,52.2157287,0.9277275,119.43,2.17445,-38.16807,-97.72055,600101.56,261538.99,74.178
1314971679.57116,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007243_Lane2.jpg,52.2157302,0.9277725,119.398,2.25303,-38.17834,-97.7816,600104.623,261539.279,74.146
1314971679.70142,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007244_Lane2.jpg,52.2157317,0.9278175,119.372,2.30607,-37.8868,-97.82084,600107.692,261539.571,74.12
1314971679.83118,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007245_Lane2.jpg,52.2157331,0.9278623,119.331,2.2175,-38.18278,-97.79876,600110.743,261539.857,74.079
1314971679.96138,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007246_Lane2.jpg,52.2157346,0.9279072,119.296,2.14673,-38.01549,-97.76693,600113.805,261540.146,74.044
1314971680.09120,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007247_Lane2.jpg,52.2157361,0.927952,119.262,2.20774,-37.84585,-97.77253,600116.855,261540.437,74.01
1314971680.22126,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007248_Lane2.jpg,52.2157376,0.9279967,119.219,2.19934,-38.28654,-97.75724,600119.903,261540.725,73.967
1314971680.35127,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007249_Lane2.jpg,52.2157391,0.9280415,119.192,2.09486,-38.0754,-97.67136,600122.953,261541.012,73.94
1314971680.48128,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007250_Lane2.jpg,52.2157405,0.9280862,119.162,2.08668,-38.0771,-97.64149,600125.999,261541.297,73.91
1314971680.61133,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007251_Lane2.jpg,52.215742,0.9281309,119.134,2.16989,-37.95968,-97.66481,600129.046,261541.585,73.882
1314971680.74137,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007252_Lane2.jpg,52.2157435,0.9281755,119.096,2.33339,-38.1125,-97.74366,600132.088,261541.873,73.844
1314971680.87144,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007253_Lane2.jpg,52.2157449,0.9282202,119.06,2.32767,-37.96936,-97.72117,600135.133,261542.157,73.809
1314971681.00160,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007254_Lane2.jpg,52.2157463,0.9282648,119.017,2.25824,-38.13937,-97.65392,600138.174,261542.438,73.766
1314971681.13145,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007255_Lane2.jpg,52.2157477,0.9283093,118.984,2.19777,-37.97948,-97.57705,600141.209,261542.717,73.733
1314971681.26150,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007256_Lane2.jpg,52.2157491,0.9283539,118.95,2.28184,-37.89037,-97.61346,600144.248,261542.995,73.698
1314971681.39158,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007257_Lane2.jpg,52.2157505,0.9283984,118.908,2.21851,-38.13976,-97.56671,600147.282,261543.272,73.657
1314971681.52158,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000012_007258_Lane2.jpg,52.2157519,0.928443,118.875,2.24532,-37.98959,-97.58656,600150.318,261543.548,73.624
